series1,series2,sbd,cogroup1,cogroup2,same_cogroup,pair_type,relationship,overlap
m1.Enterobacteriaceae,m1.C4,0.5752061220545528,5,2,FALSE,clone-species,between co-clusters,0
m1.Lachnospiraceae,m1.C4,0.523576970430016,5,2,FALSE,clone-species,between co-clusters,0
m1.Muribaculaceae,m1.C4,0.5360357161569785,5,2,FALSE,clone-species,between co-clusters,0
m1.Paenibacillaceae,m1.C4,0.5347598812478211,1,2,FALSE,clone-species,between co-clusters,0
m1.Ruminococcaceae,m1.C4,0.4371002221208028,6,2,FALSE,clone-species,between co-clusters,0
m2.C1,m1.C4,0.39865550418321283,1,2,FALSE,clone-clone,between co-clusters,0
m2.C2,m1.C4,0.13938104076583124,2,2,TRUE,clone-clone,within co-cluster,0.4838709677419355
m2.C3,m1.C4,0.4081976945938026,2,2,TRUE,clone-clone,within co-cluster,0
m2.C4,m1.C4,0.5412531686540843,3,2,FALSE,clone-clone,between co-clusters,0.03225806451612903
m2.C5,m1.C4,0.39391986228729703,2,2,TRUE,clone-clone,within co-cluster,0.05555555555555555
m2.Enterobacteriaceae,m1.C4,0.5327754711795575,5,2,FALSE,clone-species,between co-clusters,0
m2.Muribaculaceae,m1.C4,0.6421906042931944,5,2,FALSE,clone-species,between co-clusters,0
m2.Paenibacillaceae,m1.C4,0.3657048800083812,1,2,FALSE,clone-species,between co-clusters,0
m3.C1,m1.C4,0.31950643659414757,1,2,FALSE,clone-clone,between co-clusters,0
m3.C2,m1.C4,0.06238372308573581,2,2,TRUE,clone-clone,within co-cluster,0.4516129032258064
m3.C3,m1.C4,0.275857356509571,2,2,TRUE,clone-clone,within co-cluster,0.03225806451612903
m3.C4,m1.C4,0.18568066328329502,2,2,TRUE,clone-clone,within co-cluster,0
m3.C5,m1.C4,0.5854686171192305,7,2,FALSE,clone-clone,between co-clusters,0.03225806451612903
m3.C6,m1.C4,0.5993555969551698,5,2,FALSE,clone-clone,between co-clusters,0.03225806451612903
m3.C7,m1.C4,0.6411384823124349,7,2,FALSE,clone-clone,between co-clusters,0
m3.C8,m1.C4,0.4360092475132087,5,2,FALSE,clone-clone,between co-clusters,0
m3.C9,m1.C4,0.6515850580276709,5,2,FALSE,clone-clone,between co-clusters,0.05263157894736842
m3.C10,m1.C4,0.5443600709544949,7,2,FALSE,clone-clone,between co-clusters,0.07692307692307693
m3.C11,m1.C4,0.7106140831829036,7,2,FALSE,clone-clone,between co-clusters,0
m3.C12,m1.C4,0.6125805385509501,8,2,FALSE,clone-clone,between co-clusters,0
m3.C13,m1.C4,0.24323894873936114,3,2,FALSE,clone-clone,between co-clusters,0
m3.Enterobacteriaceae,m1.C4,0.5880203842254532,5,2,FALSE,clone-species,between co-clusters,0
m3.Paenibacillaceae,m1.C4,0.3893250726546943,1,2,FALSE,clone-species,between co-clusters,0
m3.Ruminococcaceae,m1.C4,0.6608271119987504,1,2,FALSE,clone-species,between co-clusters,0
m4.C1,m1.C4,0.3383940909764357,1,2,FALSE,clone-clone,between co-clusters,0
m4.C2,m1.C4,0.5744359774151376,1,2,FALSE,clone-clone,between co-clusters,0
m4.C3,m1.C4,0.4769659104443532,1,2,FALSE,clone-clone,between co-clusters,0
m4.C4,m1.C4,0.0921384221329179,2,2,TRUE,clone-clone,within co-cluster,0.16129032258064516
m4.C5,m1.C4,0.408822269410858,2,2,TRUE,clone-clone,within co-cluster,0
m4.C6,m1.C4,0.2257461291003916,2,2,TRUE,clone-clone,within co-cluster,0.12903225806451613
m4.C7,m1.C4,0.39631388620935226,3,2,FALSE,clone-clone,between co-clusters,0.03225806451612903
m4.C8,m1.C4,0.2547310198281014,2,2,TRUE,clone-clone,within co-cluster,0
m4.C9,m1.C4,0.5183913613775217,4,2,FALSE,clone-clone,between co-clusters,0.12903225806451613
m4.C10,m1.C4,0.2518012015686687,7,2,FALSE,clone-clone,between co-clusters,0
m4.C11,m1.C4,0.5304063539384423,3,2,FALSE,clone-clone,between co-clusters,0
m4.C12,m1.C4,0.7264322129906333,4,2,FALSE,clone-clone,between co-clusters,0
m4.C13,m1.C4,0.6156373883743799,3,2,FALSE,clone-clone,between co-clusters,0
m4.C14,m1.C4,0.5393091547791267,3,2,FALSE,clone-clone,between co-clusters,0
m4.Enterobacteriaceae,m1.C4,0.5708131642580432,5,2,FALSE,clone-species,between co-clusters,0
m4.Paenibacillaceae,m1.C4,0.39370526992675436,1,2,FALSE,clone-species,between co-clusters,0
m5.C1,m1.C4,0.44735835812082303,1,2,FALSE,clone-clone,between co-clusters,0
m5.C2,m1.C4,0.19213920119822925,2,2,TRUE,clone-clone,within co-cluster,0
m5.C3,m1.C4,0.3254842149391193,1,2,FALSE,clone-clone,between co-clusters,0
m5.C4,m1.C4,0.2552118180823515,2,2,TRUE,clone-clone,within co-cluster,0
m5.C5,m1.C4,0.2633172929040506,2,2,TRUE,clone-clone,within co-cluster,0.16129032258064516
m5.C6,m1.C4,0.5500321896230956,5,2,FALSE,clone-clone,between co-clusters,0
m5.C7,m1.C4,0.5578502493125024,5,2,FALSE,clone-clone,between co-clusters,0.0967741935483871
m5.C8,m1.C4,0.5982375670175775,5,2,FALSE,clone-clone,between co-clusters,0
m5.C9,m1.C4,0.6043128689772173,5,2,FALSE,clone-clone,between co-clusters,0.03225806451612903
m5.Enterobacteriaceae,m1.C4,0.33360568760334663,3,2,FALSE,clone-species,between co-clusters,0
m5.Lactobacillaceae,m1.C4,0.29157961196037585,2,2,TRUE,clone-species,within co-cluster,0
m5.Paenibacillaceae,m1.C4,0.4618970300209553,1,2,FALSE,clone-species,between co-clusters,0
m6.C1,m1.C4,0.19856099293942142,1,2,FALSE,clone-clone,between co-clusters,0
m6.C2,m1.C4,0.3817283282126962,1,2,FALSE,clone-clone,between co-clusters,0
m6.C3,m1.C4,0.5826432869108844,5,2,FALSE,clone-clone,between co-clusters,0.25806451612903225
m6.C4,m1.C4,0.5390295036992807,5,2,FALSE,clone-clone,between co-clusters,0
m6.C5,m1.C4,0.14382688586447523,2,2,TRUE,clone-clone,within co-cluster,0
m6.C6,m1.C4,0.6089982478639872,5,2,FALSE,clone-clone,between co-clusters,0
m6.Enterobacteriaceae,m1.C4,0.3749058857320453,3,2,FALSE,clone-species,between co-clusters,0
m6.Lactobacillaceae,m1.C4,0.36379677245207176,1,2,FALSE,clone-species,between co-clusters,0
m6.Paenibacillaceae,m1.C4,0.4505461074379217,1,2,FALSE,clone-species,between co-clusters,0
m7.C1,m1.C4,0.21082107344454215,1,2,FALSE,clone-clone,between co-clusters,0
m7.C2,m1.C4,0.4441407173611074,1,2,FALSE,clone-clone,between co-clusters,0
m7.C3,m1.C4,0.11935137244987482,3,2,FALSE,clone-clone,between co-clusters,0.16129032258064516
m7.C4,m1.C4,0.3958583287302607,3,2,FALSE,clone-clone,between co-clusters,0
m7.C5,m1.C4,0.2608623993617095,3,2,FALSE,clone-clone,between co-clusters,0
m7.C6,m1.C4,0.5497806677804501,5,2,FALSE,clone-clone,between co-clusters,0.0967741935483871
m7.C7,m1.C4,0.6069421846949018,5,2,FALSE,clone-clone,between co-clusters,0.03225806451612903
m7.Enterobacteriaceae,m1.C4,0.3707828350864282,3,2,FALSE,clone-species,between co-clusters,0
m7.Lactobacillaceae,m1.C4,0.37304004726701656,1,2,FALSE,clone-species,between co-clusters,0
m7.Paenibacillaceae,m1.C4,0.408892290135779,1,2,FALSE,clone-species,between co-clusters,0
m8.C1,m1.C4,0.400429314332046,1,2,FALSE,clone-clone,between co-clusters,0
m8.C2,m1.C4,0.19481687837559358,1,2,FALSE,clone-clone,between co-clusters,0
m8.C3,m1.C4,0.307546091807295,3,2,FALSE,clone-clone,between co-clusters,0.16129032258064516
m8.C4,m1.C4,0.5824959840974603,5,2,FALSE,clone-clone,between co-clusters,0
m8.C5,m1.C4,0.6089170787369016,5,2,FALSE,clone-clone,between co-clusters,0.03225806451612903
m8.C6,m1.C4,0.5441594520829837,5,2,FALSE,clone-clone,between co-clusters,0
m8.C7,m1.C4,0.5750361008943911,5,2,FALSE,clone-clone,between co-clusters,0.05
m8.Enterobacteriaceae,m1.C4,0.3942667543922789,3,2,FALSE,clone-species,between co-clusters,0
m8.Lactobacillaceae,m1.C4,0.39536294434605146,1,2,FALSE,clone-species,between co-clusters,0
m8.Paenibacillaceae,m1.C4,0.33392057688638865,1,2,FALSE,clone-species,between co-clusters,0
m1.C6,m1.C5,0.10281176751021759,2,2,TRUE,clone-clone,within co-cluster,0
m1.C7,m1.C5,0.285030446597487,2,2,TRUE,clone-clone,within co-cluster,0
m1.C8,m1.C5,0.2393699830742163,3,2,FALSE,clone-clone,between co-clusters,0
m1.C9,m1.C5,0.35797034398557104,4,2,FALSE,clone-clone,between co-clusters,0
m1.Enterobacteriaceae,m1.C5,0.5936435595027876,5,2,FALSE,clone-species,between co-clusters,0
m1.Lachnospiraceae,m1.C5,0.4966484374915763,5,2,FALSE,clone-species,between co-clusters,0
m1.Muribaculaceae,m1.C5,0.4413755780840798,5,2,FALSE,clone-species,between co-clusters,0
m1.Paenibacillaceae,m1.C5,0.4373053051893443,1,2,FALSE,clone-species,between co-clusters,0
m1.Ruminococcaceae,m1.C5,0.3116909753854631,6,2,FALSE,clone-species,between co-clusters,0
m2.C1,m1.C5,0.4769413668090654,1,2,FALSE,clone-clone,between co-clusters,0
m2.C2,m1.C5,0.28460118602822937,2,2,TRUE,clone-clone,within co-cluster,0.5
m2.C3,m1.C5,0.4018740703734114,2,2,TRUE,clone-clone,within co-cluster,0.125
m2.C4,m1.C5,0.42901448339449366,3,2,FALSE,clone-clone,between co-clusters,0.25
m2.C5,m1.C5,0.43126733877847157,2,2,TRUE,clone-clone,within co-cluster,0
m2.Enterobacteriaceae,m1.C5,0.5910330716019484,5,2,FALSE,clone-species,between co-clusters,0
m2.Muribaculaceae,m1.C5,0.4289444670660133,5,2,FALSE,clone-species,between co-clusters,0
m2.Paenibacillaceae,m1.C5,0.29279862283259206,1,2,FALSE,clone-species,between co-clusters,0
m3.C1,m1.C5,0.37020586928521826,1,2,FALSE,clone-clone,between co-clusters,0
m3.C2,m1.C5,0.20151992337083047,2,2,TRUE,clone-clone,within co-cluster,0.875
m3.C3,m1.C5,0.1535298924925127,2,2,TRUE,clone-clone,within co-cluster,0
m3.C4,m1.C5,0.19016869921345414,2,2,TRUE,clone-clone,within co-cluster,0
m3.C5,m1.C5,0.47387085175254884,7,2,FALSE,clone-clone,between co-clusters,0
m3.C6,m1.C5,0.3916865601389774,5,2,FALSE,clone-clone,between co-clusters,0
m3.C7,m1.C5,0.5408342100243286,7,2,FALSE,clone-clone,between co-clusters,0
m3.C8,m1.C5,0.41217609677064226,5,2,FALSE,clone-clone,between co-clusters,0
m3.C9,m1.C5,0.6165167453872964,5,2,FALSE,clone-clone,between co-clusters,0
m3.C10,m1.C5,0.5287610303603347,7,2,FALSE,clone-clone,between co-clusters,0
m3.C11,m1.C5,0.5371451400409125,7,2,FALSE,clone-clone,between co-clusters,0
m3.C12,m1.C5,0.7469665087936664,8,2,FALSE,clone-clone,between co-clusters,0
m3.C13,m1.C5,0.28255945624064205,3,2,FALSE,clone-clone,between co-clusters,0
m3.Enterobacteriaceae,m1.C5,0.5444438977649075,5,2,FALSE,clone-species,between co-clusters,0
m3.Paenibacillaceae,m1.C5,0.293996500105449,1,2,FALSE,clone-species,between co-clusters,0
m3.Ruminococcaceae,m1.C5,0.5285604581840613,1,2,FALSE,clone-species,between co-clusters,0
m4.C1,m1.C5,0.4034282934519803,1,2,FALSE,clone-clone,between co-clusters,0
m4.C2,m1.C5,0.5435719055118831,1,2,FALSE,clone-clone,between co-clusters,0
m4.C3,m1.C5,0.5753413411368584,1,2,FALSE,clone-clone,between co-clusters,0
m4.C4,m1.C5,0.217224605449732,2,2,TRUE,clone-clone,within co-cluster,0.125
m4.C5,m1.C5,0.34233190611210773,2,2,TRUE,clone-clone,within co-cluster,0
m4.C6,m1.C5,0.2064671370313158,2,2,TRUE,clone-clone,within co-cluster,0
m4.C7,m1.C5,0.3893940268333589,3,2,FALSE,clone-clone,between co-clusters,0
m4.C8,m1.C5,0.26174996285536267,2,2,TRUE,clone-clone,within co-cluster,0
m4.C9,m1.C5,0.3240475265819951,4,2,FALSE,clone-clone,between co-clusters,0.125
m4.C10,m1.C5,0.3490190753268321,7,2,FALSE,clone-clone,between co-clusters,0.25
m4.C11,m1.C5,0.45312422994579116,3,2,FALSE,clone-clone,between co-clusters,0
m4.C12,m1.C5,0.5396370283747931,4,2,FALSE,clone-clone,between co-clusters,0.125
m4.C13,m1.C5,0.4077134023338407,3,2,FALSE,clone-clone,between co-clusters,0
m4.C14,m1.C5,0.4193150826632711,3,2,FALSE,clone-clone,between co-clusters,0.125
m4.Enterobacteriaceae,m1.C5,0.5524371779593338,5,2,FALSE,clone-species,between co-clusters,0
m4.Paenibacillaceae,m1.C5,0.33841612922385733,1,2,FALSE,clone-species,between co-clusters,0
m5.C1,m1.C5,0.46824959267536814,1,2,FALSE,clone-clone,between co-clusters,0
m5.C2,m1.C5,0.14374369870496895,2,2,TRUE,clone-clone,within co-cluster,0
m5.C3,m1.C5,0.24511189844290038,1,2,FALSE,clone-clone,between co-clusters,0
m5.C4,m1.C5,0.15916600313349982,2,2,TRUE,clone-clone,within co-cluster,0
m5.C5,m1.C5,0.10442492646300494,2,2,TRUE,clone-clone,within co-cluster,0.125
m5.C6,m1.C5,0.3866675176959109,5,2,FALSE,clone-clone,between co-clusters,0
m5.C7,m1.C5,0.3405992167889491,5,2,FALSE,clone-clone,between co-clusters,0
m5.C8,m1.C5,0.5855181783488921,5,2,FALSE,clone-clone,between co-clusters,0
m5.C9,m1.C5,0.42261365380065263,5,2,FALSE,clone-clone,between co-clusters,0
m5.Enterobacteriaceae,m1.C5,0.35787294250278523,3,2,FALSE,clone-species,between co-clusters,0
m5.Lactobacillaceae,m1.C5,0.25133453845786713,2,2,TRUE,clone-species,within co-cluster,0
m5.Paenibacillaceae,m1.C5,0.3526259644832479,1,2,FALSE,clone-species,between co-clusters,0
m6.C1,m1.C5,0.28030682796034745,1,2,FALSE,clone-clone,between co-clusters,0
m6.C2,m1.C5,0.325657118967403,1,2,FALSE,clone-clone,between co-clusters,0
m6.C3,m1.C5,0.3916644512742796,5,2,FALSE,clone-clone,between co-clusters,0.125
m6.C4,m1.C5,0.534404591976336,5,2,FALSE,clone-clone,between co-clusters,0
m6.C5,m1.C5,0.1369567641686581,2,2,TRUE,clone-clone,within co-cluster,0
m6.C6,m1.C5,0.4297113191268498,5,2,FALSE,clone-clone,between co-clusters,0
m6.Enterobacteriaceae,m1.C5,0.392360701920936,3,2,FALSE,clone-species,between co-clusters,0
m6.Lactobacillaceae,m1.C5,0.24359425065399187,1,2,FALSE,clone-species,between co-clusters,0
m6.Paenibacillaceae,m1.C5,0.36208016675320265,1,2,FALSE,clone-species,between co-clusters,0
m7.C1,m1.C5,0.2968809040417588,1,2,FALSE,clone-clone,between co-clusters,0
m7.C2,m1.C5,0.432023431390824,1,2,FALSE,clone-clone,between co-clusters,0
m7.C3,m1.C5,0.22412597069303553,3,2,FALSE,clone-clone,between co-clusters,0
m7.C4,m1.C5,0.2633524432188532,3,2,FALSE,clone-clone,between co-clusters,0
m7.C5,m1.C5,0.27448893227453464,3,2,FALSE,clone-clone,between co-clusters,0.125
m7.C6,m1.C5,0.4433156973764002,5,2,FALSE,clone-clone,between co-clusters,0
m7.C7,m1.C5,0.4152956417676268,5,2,FALSE,clone-clone,between co-clusters,0
m7.Enterobacteriaceae,m1.C5,0.39508633258595516,3,2,FALSE,clone-species,between co-clusters,0
m7.Lactobacillaceae,m1.C5,0.3281394495312122,1,2,FALSE,clone-species,between co-clusters,0
m7.Paenibacillaceae,m1.C5,0.32849004853768604,1,2,FALSE,clone-species,between co-clusters,0
m8.C1,m1.C5,0.34070263906346676,1,2,FALSE,clone-clone,between co-clusters,0
m8.C2,m1.C5,0.30794268341582465,1,2,FALSE,clone-clone,between co-clusters,0
m8.C3,m1.C5,0.2942463572255438,3,2,FALSE,clone-clone,between co-clusters,0.125
m8.C4,m1.C5,0.4362367817557413,5,2,FALSE,clone-clone,between co-clusters,0
m8.C5,m1.C5,0.4181461799476417,5,2,FALSE,clone-clone,between co-clusters,0
m8.C6,m1.C5,0.53117796769991,5,2,FALSE,clone-clone,between co-clusters,0
m8.C7,m1.C5,0.5368309042535981,5,2,FALSE,clone-clone,between co-clusters,0
m8.Enterobacteriaceae,m1.C5,0.4492374083998383,3,2,FALSE,clone-species,between co-clusters,0
m8.Lactobacillaceae,m1.C5,0.275546779504779,1,2,FALSE,clone-species,between co-clusters,0
m8.Paenibacillaceae,m1.C5,0.40880105155730195,1,2,FALSE,clone-species,between co-clusters,0
m1.C7,m1.C6,0.16196657779455004,2,2,TRUE,clone-clone,within co-cluster,0
m1.C8,m1.C6,0.33682025016364836,3,2,FALSE,clone-clone,between co-clusters,0
m1.C9,m1.C6,0.371270255201548,4,2,FALSE,clone-clone,between co-clusters,0
m1.Enterobacteriaceae,m1.C6,0.5293796202870841,5,2,FALSE,clone-species,between co-clusters,0
m1.Lachnospiraceae,m1.C6,0.46601290506261817,5,2,FALSE,clone-species,between co-clusters,0
m1.Muribaculaceae,m1.C6,0.5093887663227576,5,2,FALSE,clone-species,between co-clusters,0
m1.Paenibacillaceae,m1.C6,0.49574935223246774,1,2,FALSE,clone-species,between co-clusters,0
m1.Ruminococcaceae,m1.C6,0.34500218279860617,6,2,FALSE,clone-species,between co-clusters,0
m2.C1,m1.C6,0.40241505374991426,1,2,FALSE,clone-clone,between co-clusters,0.025
m2.C2,m1.C6,0.22896532417549942,2,2,TRUE,clone-clone,within co-cluster,0.8435754189944135
m2.C3,m1.C6,0.2590835079343321,2,2,TRUE,clone-clone,within co-cluster,0.18181818181818185
m2.C4,m1.C6,0.3759219381155058,3,2,FALSE,clone-clone,between co-clusters,0.1176470588235294
m2.C5,m1.C6,0.35446737763965763,2,2,TRUE,clone-clone,within co-cluster,0.05555555555555555
m2.Enterobacteriaceae,m1.C6,0.52253408292842,5,2,FALSE,clone-species,between co-clusters,0
m2.Muribaculaceae,m1.C6,0.5136569539007904,5,2,FALSE,clone-species,between co-clusters,0
m2.Paenibacillaceae,m1.C6,0.3330886335350042,1,2,FALSE,clone-species,between co-clusters,0
m3.C1,m1.C6,0.3160673750704551,1,2,FALSE,clone-clone,between co-clusters,0.02325581395348837
m3.C2,m1.C6,0.19823829631714296,2,2,TRUE,clone-clone,within co-cluster,0.5865921787709497
m3.C3,m1.C6,0.056245607954842236,2,2,TRUE,clone-clone,within co-cluster,0.5121951219512195
m3.C4,m1.C6,0.13799389242002136,2,2,TRUE,clone-clone,within co-cluster,0.2222222222222222
m3.C5,m1.C6,0.5103913195850841,7,2,FALSE,clone-clone,between co-clusters,0.11688311688311688
m3.C6,m1.C6,0.4842279300797858,5,2,FALSE,clone-clone,between co-clusters,0.11009174311926606
m3.C7,m1.C6,0.5792413811123561,7,2,FALSE,clone-clone,between co-clusters,0.03703703703703703
m3.C8,m1.C6,0.49467554963002014,5,2,FALSE,clone-clone,between co-clusters,0.05
m3.C9,m1.C6,0.6533002895203259,5,2,FALSE,clone-clone,between co-clusters,0.21052631578947367
m3.C10,m1.C6,0.5006408585679597,7,2,FALSE,clone-clone,between co-clusters,0.2307692307692308
m3.C11,m1.C6,0.6114656289013776,7,2,FALSE,clone-clone,between co-clusters,0.1111111111111111
m3.C12,m1.C6,0.7129851370506998,8,2,FALSE,clone-clone,between co-clusters,0
m3.C13,m1.C6,0.28138695169294625,3,2,FALSE,clone-clone,between co-clusters,0.5
m3.Enterobacteriaceae,m1.C6,0.5822797787953544,5,2,FALSE,clone-species,between co-clusters,0
m3.Paenibacillaceae,m1.C6,0.3315179351600408,1,2,FALSE,clone-species,between co-clusters,0
m3.Ruminococcaceae,m1.C6,0.5897348875109628,1,2,FALSE,clone-species,between co-clusters,0
m4.C1,m1.C6,0.3588287572873242,1,2,FALSE,clone-clone,between co-clusters,0
m4.C2,m1.C6,0.6301414691281099,1,2,FALSE,clone-clone,between co-clusters,0
m4.C3,m1.C6,0.5542022016011647,1,2,FALSE,clone-clone,between co-clusters,0.1
m4.C4,m1.C6,0.2232402156260711,2,2,TRUE,clone-clone,within co-cluster,0.16666666666666666
m4.C5,m1.C6,0.2163326070274445,2,2,TRUE,clone-clone,within co-cluster,0.5
m4.C6,m1.C6,0.07034344176981366,2,2,TRUE,clone-clone,within co-cluster,0.57
m4.C7,m1.C6,0.43756865905171394,3,2,FALSE,clone-clone,between co-clusters,0.2236842105263158
m4.C8,m1.C6,0.12432087032951933,2,2,TRUE,clone-clone,within co-cluster,0.25
m4.C9,m1.C6,0.22955100877782664,4,2,FALSE,clone-clone,between co-clusters,0.34782608695652173
m4.C10,m1.C6,0.3897468744968168,7,2,FALSE,clone-clone,between co-clusters,0
m4.C11,m1.C6,0.43989303419380055,3,2,FALSE,clone-clone,between co-clusters,0.2727272727272727
m4.C12,m1.C6,0.49202751537720124,4,2,FALSE,clone-clone,between co-clusters,0.2307692307692308
m4.C13,m1.C6,0.39561414712847054,3,2,FALSE,clone-clone,between co-clusters,0.06122448979591836
m4.C14,m1.C6,0.4124894393158629,3,2,FALSE,clone-clone,between co-clusters,0.2727272727272727
m4.Enterobacteriaceae,m1.C6,0.5472834510193276,5,2,FALSE,clone-species,between co-clusters,0
m4.Paenibacillaceae,m1.C6,0.3842954909737232,1,2,FALSE,clone-species,between co-clusters,0
m5.C1,m1.C6,0.4772899986648498,1,2,FALSE,clone-clone,between co-clusters,0
m5.C2,m1.C6,0.06930171497719262,2,2,TRUE,clone-clone,within co-cluster,0.075
m5.C3,m1.C6,0.2950431090954685,1,2,FALSE,clone-clone,between co-clusters,0
m5.C4,m1.C6,0.14020269770599436,2,2,TRUE,clone-clone,within co-cluster,0.05263157894736842
m5.C5,m1.C6,0.1254918344853907,2,2,TRUE,clone-clone,within co-cluster,0.0446927374301676
m5.C6,m1.C6,0.49354315310985386,5,2,FALSE,clone-clone,between co-clusters,0
m5.C7,m1.C6,0.48004231131727904,5,2,FALSE,clone-clone,between co-clusters,0.03910614525139665
m5.C8,m1.C6,0.5915170604120719,5,2,FALSE,clone-clone,between co-clusters,0.125
m5.C9,m1.C6,0.4659608956775134,5,2,FALSE,clone-clone,between co-clusters,0.0670391061452514
m5.Enterobacteriaceae,m1.C6,0.41745983464469283,3,2,FALSE,clone-species,between co-clusters,0
m5.Lactobacillaceae,m1.C6,0.24180169258776696,2,2,TRUE,clone-species,within co-cluster,0
m5.Paenibacillaceae,m1.C6,0.43322037638982835,1,2,FALSE,clone-species,between co-clusters,0
m6.C1,m1.C6,0.25137841471024136,1,2,FALSE,clone-clone,between co-clusters,0.01351351351351351
m6.C2,m1.C6,0.4176869069534861,1,2,FALSE,clone-clone,between co-clusters,0
m6.C3,m1.C6,0.5171706374898594,5,2,FALSE,clone-clone,between co-clusters,0.1005586592178771
m6.C4,m1.C6,0.5483002064024096,5,2,FALSE,clone-clone,between co-clusters,0.03846153846153846
m6.C5,m1.C6,0.11640725790434792,2,2,TRUE,clone-clone,within co-cluster,0
m6.C6,m1.C6,0.5122111369156648,5,2,FALSE,clone-clone,between co-clusters,0.08379888268156424
m6.Enterobacteriaceae,m1.C6,0.4491384519255375,3,2,FALSE,clone-species,between co-clusters,0
m6.Lactobacillaceae,m1.C6,0.27970256902414914,1,2,FALSE,clone-species,between co-clusters,0
m6.Paenibacillaceae,m1.C6,0.4231345502335825,1,2,FALSE,clone-species,between co-clusters,0
m7.C1,m1.C6,0.2742811405088731,1,2,FALSE,clone-clone,between co-clusters,0.01851851851851851
m7.C2,m1.C6,0.5051611699949154,1,2,FALSE,clone-clone,between co-clusters,0
m7.C3,m1.C6,0.2517126487986101,3,2,FALSE,clone-clone,between co-clusters,0.02793296089385474
m7.C4,m1.C6,0.33118486534604397,3,2,FALSE,clone-clone,between co-clusters,0.04310344827586207
m7.C5,m1.C6,0.2498500795248071,3,2,FALSE,clone-clone,between co-clusters,0.01724137931034482
m7.C6,m1.C6,0.5322891025927363,5,2,FALSE,clone-clone,between co-clusters,0.08379888268156424
m7.C7,m1.C6,0.5055501544740402,5,2,FALSE,clone-clone,between co-clusters,0.08379888268156424
m7.Enterobacteriaceae,m1.C6,0.45289891008650396,3,2,FALSE,clone-species,between co-clusters,0
m7.Lactobacillaceae,m1.C6,0.4269707520025665,1,2,FALSE,clone-species,between co-clusters,0
m7.Paenibacillaceae,m1.C6,0.3968166239005536,1,2,FALSE,clone-species,between co-clusters,0
m8.C1,m1.C6,0.41648298103492376,1,2,FALSE,clone-clone,between co-clusters,0
m8.C2,m1.C6,0.2669825494876743,1,2,FALSE,clone-clone,between co-clusters,0.01538461538461538
m8.C3,m1.C6,0.28474986974504757,3,2,FALSE,clone-clone,between co-clusters,0.0446927374301676
